,ANO_EJE,MES_EJE,TIPO_GOBIERNO,TIPO_GOBIERNO_NOMBRE,SECTOR,SECTOR_NOMBRE,PLIEGO,PLIEGO_NOMBRE,SEC_EJEC,EJECUTORA,EJECUTORA_NOMBRE,DEPARTAMENTO_EJECUTORA,DEPARTAMENTO_EJECUTORA_NOMBRE,PROVINCIA_EJECUTORA,PROVINCIA_EJECUTORA_NOMBRE,DISTRITO_EJECUTORA,DISTRITO_EJECUTORA_NOMBRE,SEC_FUNC,PROGRAMA_PPTO,PROGRAMA_PPTO_NOMBRE,TIPO_ACT_PROY,PRODUCTO_PROYECTO,PRODUCTO_PROYECTO_NOMBRE,ACTIVIDAD_ACCION_OBRA,ACTIVIDAD_ACCION_OBRA_NOMBRE,FUNCION,FUNCION_NOMBRE,DIVISION_FUNCIONAL,DIVISION_FUNCIONAL_NOMBRE,GRUPO_FUNCIONAL,GRUPO_FUNCIONAL_NOMBRE,META,FINALIDAD,META_NOMBRE,DEPARTAMENTO_META,DEPARTAMENTO_META_NOMBRE,FUENTE_FINANC,FUENTE_FINANC_NOMBRE,RUBRO,RUBRO_NOMBRE,TIPO_RECURSO,TIPO_RECURSO_NOMBRE,CATEG_GASTO,CATEG_GASTO_NOMBRE,TIPO_TRANSACCION,GENERICA,GENERICA_NOMBRE,SUBGENERICA,SUBGENERICA_NOMBRE,SUBGENERICA_DET,SUBGENERICA_DET_NOMBRE,ESPECIFICA,ESPECIFICA_NOMBRE,ESPECIFICA_DET,ESPECIFICA_DET_NOMBRE,MONTO_PIA,MONTO_PIM,MONTO_CERTIFICADO,MONTO_COMPROMETIDO_ANUAL,MONTO_COMPROMETIDO,MONTO_DEVENGADO,MONTO_GIRADO
37191,2020,0,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ABELARDO PARDO LAZAMETA,300111,2,MUNICIPALIDAD DISTRITAL DE ABELARDO PARDO LAZAMETA,2,ANCASH,5,BOLOGNESI,2,ANCASH,29,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,43,SALUD COLECTIVA,94,CONTROL EPIDEMIOLOGICO,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,2,ANCASH,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,5,MATERIALES Y  UTILES,3,"ASEO, LIMPIEZA Y COCINA",1,"ASEO, LIMPIEZA Y TOCADOR",0,2747,0.0,0.0,0.0,0.0,0.0
37192,2020,0,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,50,68,REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES,ACTIVIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",5,ORDEN PUBLICO Y SEGURIDAD,16,GESTION DE RIESGOS Y EMERGENCIAS,36,ATENCION INMEDIATA DE DESASTRES,1,290411,ADQUISICION Y DISTRIBUCION DE PRODUCTOS DE PRIMERA NECESIDAD - COVID-19,4,AREQUIPA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,1,ALIMENTOS Y BEBIDAS,1,ALIMENTOS Y BEBIDAS,1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,0,50000,0.0,0.0,0.0,0.0,0.0
37193,2020,7,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",P,SUB CUENTA - REGALIAS MINERAS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,7,SERVICIOS PROFESIONALES Y TECNICOS,11,OTROS SERVICIOS,99,SERVICIOS DIVERSOS,0,0,0.0,0.0,22920.0,22920.0,22920.0
37194,2020,5,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,I,SUB-CUENTA Apoyo Extraordinario TP_GL,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,99,COMPRA DE OTROS BIENES,1,COMPRA DE OTROS BIENES,99,OTROS BIENES,0,0,0.0,0.0,596.0,596.0,596.0
37195,2020,9,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,I,SUB-CUENTA Apoyo Extraordinario TP_GL,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,7,SERVICIOS PROFESIONALES Y TECNICOS,11,OTROS SERVICIOS,99,SERVICIOS DIVERSOS,0,0,0.0,0.0,4450.0,4450.0,4450.0
37196,2020,8,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,99,COMPRA DE OTROS BIENES,1,COMPRA DE OTROS BIENES,99,OTROS BIENES,0,0,16885.72,16885.72,0.0,0.0,0.0
37197,2020,4,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,50,68,REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES,ACTIVIDAD,3000734,CAPACIDAD INSTALADA PARA LA PREPARACION Y RESPUESTA FRENTE A EMERGENCIAS Y DESASTRES,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",5,ORDEN PUBLICO Y SEGURIDAD,16,GESTION DE RIESGOS Y EMERGENCIAS,36,ATENCION INMEDIATA DE DESASTRES,1,290411,ADQUISICION Y DISTRIBUCION DE PRODUCTOS DE PRIMERA NECESIDAD - COVID-19,4,AREQUIPA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,19,SUBCUENTA - CANASTA BASICA FAMILIAR -COVID 19,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,1,ALIMENTOS Y BEBIDAS,1,ALIMENTOS Y BEBIDAS,1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,0,0,0.0,0.0,50000.0,50000.0,50000.0
37198,2020,9,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",P,SUB CUENTA - REGALIAS MINERAS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,99,COMPRA DE OTROS BIENES,1,COMPRA DE OTROS BIENES,99,OTROS BIENES,0,0,0.0,0.0,0.0,0.0,-400.0
37199,2020,10,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,I,SUB-CUENTA Apoyo Extraordinario TP_GL,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,7,SERVICIOS PROFESIONALES Y TECNICOS,11,OTROS SERVICIOS,99,SERVICIOS DIVERSOS,0,0,0.0,0.0,1398.0,1398.0,1398.0
37200,2020,10,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,7,SERVICIOS PROFESIONALES Y TECNICOS,11,OTROS SERVICIOS,99,SERVICIOS DIVERSOS,0,0,1398.0,1398.0,0.0,0.0,0.0
37201,2020,8,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,3,"COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",1,"COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",1,COMBUSTIBLES Y CARBURANTES,0,0,12224.3,12224.3,0.0,0.0,0.0
37202,2020,9,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,7,SERVICIOS PROFESIONALES Y TECNICOS,11,OTROS SERVICIOS,99,SERVICIOS DIVERSOS,0,0,4450.0,4450.0,0.0,0.0,0.0
37203,2020,7,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,7,SERVICIOS PROFESIONALES Y TECNICOS,11,OTROS SERVICIOS,99,SERVICIOS DIVERSOS,0,0,31720.0,22920.0,0.0,0.0,0.0
37204,2020,7,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,99,COMPRA DE OTROS BIENES,1,COMPRA DE OTROS BIENES,99,OTROS BIENES,0,0,8037.74,2524.24,0.0,0.0,0.0
37205,2020,9,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,3,"COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",1,"COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",1,COMBUSTIBLES Y CARBURANTES,0,0,446.4,446.4,0.0,0.0,0.0
37206,2020,9,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",H,SUB CUENTA - CANON MINERO,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,3,"COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",1,"COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",1,COMBUSTIBLES Y CARBURANTES,0,0,0.0,0.0,47.4,47.4,47.4
37207,2020,0,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,7,SERVICIOS PROFESIONALES Y TECNICOS,11,OTROS SERVICIOS,99,SERVICIOS DIVERSOS,0,36720,0.0,0.0,0.0,0.0,0.0
37208,2020,6,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,99,COMPRA DE OTROS BIENES,1,COMPRA DE OTROS BIENES,99,OTROS BIENES,0,0,18312.0,18312.0,0.0,0.0,0.0
37209,2020,10,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",H,SUB CUENTA - CANON MINERO,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,99,COMPRA DE OTROS BIENES,1,COMPRA DE OTROS BIENES,99,OTROS BIENES,0,0,0.0,0.0,1270.0,1270.0,1270.0
37210,2020,7,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,5,RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",P,SUB CUENTA - REGALIAS MINERAS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,1,COMPRA DE BIENES,99,COMPRA DE OTROS BIENES,1,COMPRA DE OTROS BIENES,99,OTROS BIENES,0,0,0.0,0.0,2524.24,2524.24,2524.24
37211,2020,8,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,7,SERVICIOS PROFESIONALES Y TECNICOS,11,OTROS SERVICIOS,99,SERVICIOS DIVERSOS,0,0,6500.0,6500.0,0.0,0.0,0.0
37212,2020,0,M,GOBIERNOS LOCALES,0,GOBIERNO LOCAL,0,MUNICIPALIDAD DISTRITAL DE ACARI,300369,2,MUNICIPALIDAD DISTRITAL DE ACARI,4,AREQUIPA,3,CARAVELI,2,AREQUIPA,53,9002,ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,ACTIVIDAD,3999999,SIN PRODUCTO,5006269,"PREVENCIÓN, CONTROL, DIAGNÓSTICO Y TRATAMIENTO DE CORONAVIRUS",20,SALUD,4,PLANEAMIENTO GUBERNAMENTAL,5,PLANEAMIENTO INSTITUCIONAL,1,290094,MEDIDAS DE CONTROL DE INFECCIONES Y BIOSEGURIDAD EN LOS SERVICIOS DE SALUD,4,AREQUIPA,1,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,0,RECURSOS ORDINARIOS,5,GASTO CORRIENTE,2,3,BIENES Y SERVICIOS,2,CONTRATACION DE SERVICIOS,7,SERVICIOS PROFESIONALES Y TECNICOS,11,OTROS SERVICIOS,99,SERVICIOS DIVERSOS,0,26900,0.0,0.0,0.0,0.0,0.0
