INDEX,RUC,MONTOADJUDICADO,CANTIDADADJUDICADA,reclat,reclong,PROVEEDOR,count
1391,20600390814,175000.0,2500.0,0.000000,0.000000,GENERA CONSULTING S.A.C.,1
1392,20254713423,336000.0,1200.0,0.000000,0.000000,MARKETING MANAGEMENT INTERNATIONAL S.A.C,1
1393,20602416551,62000.0,4000.0,-12.098018,-77.005417,GSOE LAB S.A.C.,2
1394,20602416551,117600.0,8000.0,-12.098018,-77.005417,GSOE LAB S.A.C.,2
1395,20100070970,1254400.0,1.0,-12.089693,-77.004102,SUPERMERCADOS PERUANOS SOCIEDAD ANONIMA &#39;O &#39; S.P.S.A.,2
1396,20100070970,57720.0,30.0,-12.089693,-77.004102,SUPERMERCADOS PERUANOS SOCIEDAD ANONIMA &#39;O &#39; S.P.S.A.,2
1397,20543312232,261445.0,1.0,-12.096452,-76.995690,SOFTLINE INTERNATIONAL PERU S.A.C.,1
1398,20502719948,157456.6,600.0,-12.086465,-76.984267,CONVEXUS COMUNICACIONES REDES Y SISTEMAS S.A.C.,2
1399,20502719948,78588.0,250.0,-12.086465,-76.984267,CONVEXUS COMUNICACIONES REDES Y SISTEMAS S.A.C.,2
1400,20516704005,498780.0,1.0,-12.112654,-76.995894,FH HOLDINGS SOCIEDAD ANONIMA CERRADA,2
1401,20516704005,786470.0,1.0,-12.112654,-76.995894,FH HOLDINGS SOCIEDAD ANONIMA CERRADA,2
1402,20509997340,1063920.0,13.0,-12.088993,-77.013989,INTERNATIONAL DIAGNOSTIC IMAGING SAC,4
1403,20509997340,636660.0,3.0,-12.088993,-77.013989,INTERNATIONAL DIAGNOSTIC IMAGING SAC,4
1404,20509997340,1273320.0,6.0,-12.088993,-77.013989,INTERNATIONAL DIAGNOSTIC IMAGING SAC,4
1405,20509997340,574216.0,9.0,-12.088993,-77.013989,INTERNATIONAL DIAGNOSTIC IMAGING SAC,4
1406,20518641744,5937221.83,1.0,-12.082887,-76.997661,AMKO SAC CONTRATISTAS GENERALES,1
1407,20100176964,131278.42,15.0,0.000000,0.000000,LA ESPERANZA DEL PERU S A,1
1408,20100178401,65639.21,15.0,0.000000,0.000000,VESALIO S.A.,1
1409,20601725551,65639.21,1.0,-12.096452,-76.995690,CLINICA CERRO COLORADO S.A.C.,1
1410,20544206410,65639.21,1.0,-12.096452,-76.995690,CLINICA LA MERCED S.A.C.,1
1411,20566394201,133290.27,1.0,-12.094212,-77.002477,INVERSIONES PALOMINO A & M E.I.R.L.,1
1412,20459316842,1900000.0,100.0,0.000000,0.000000,MULTI MED PERU S.A.C.,2
1413,20459316842,52200.0,2.0,0.000000,0.000000,MULTI MED PERU S.A.C.,2
1414,20602233627,105849.8,1.0,-12.093956,-77.002490,ZGRADA INGENIEROS S.A.C.,1
1415,20543965627,94360.0,3370.0,-12.116800,-76.998228,RHUA REPRESENTACIONES S.A.C.,1
1416,20606090251,350000.0,1.0,-12.093196,-76.992177,PSA OXIGENOS S.A.C.,1
1417,20522992845,131475.0,5.0,-12.093956,-77.002490,KBM SERVICIOS GENERALES S.A.C.,1
1418,20376801927,253700.0,1.0,-12.088993,-77.013989,MEDISONIC S.A.C.,1
1419,20601566843,78000.0,20.0,-12.094212,-77.002477,REPRESENTACIONES DOUBLE WINS S.A.C.,1
1420,20604002070,453780.8,1748.0,0.000000,0.000000,MALIKKA SALUD S.A.C.,1
1421,20600032519,2251480.0,94600.0,-12.111686,-77.008971,AWMEDICAL S.A.C.,1
1422,20507883266,1182270.64,3.0,-12.086465,-76.984267,MEDISPEC PERU S.A.C.,1
1423,20392983504,53000.0,21200.0,-12.213503,-76.937026,COMERCIALIZADORA MARGAGU E.I.R.L.,2
1424,20392983504,1636608.29,1.0,-12.213503,-76.937026,COMERCIALIZADORA MARGAGU E.I.R.L.,2
1425,20392946722,376488.0,83664.0,-12.213503,-76.937026,SAKIMA E.I.R.L,2
1426,20392946722,135000.0,30000.0,-12.213503,-76.937026,SAKIMA E.I.R.L,2
1427,20548494355,68750.0,2500.0,0.000000,0.000000,IMPORTACIONES & REPRESENTACIONES ARIAMED S.A.C.,1
1428,20554258094,118080.0,4000.0,0.000000,0.000000,BIOSIX IMPORT SOCIEDAD ANONIMA CERRADA - BIOSIX IMPORT S.A.C.,1
1429,20510511655,64050.52,4748.0,0.000000,0.000000,ESTACION DE SERVICIOS PERCY CAR S.R.L.,1
1430,20338589736,94950.0,2.0,0.000000,0.000000,PATRESOL S.A.C.,1
1431,20543046095,2149038.0,140460.0,-12.213503,-76.937026,ECO CLEAN PERU S.R.L.,5
1432,20543046095,238950.0,10000.0,-12.213503,-76.937026,ECO CLEAN PERU S.R.L.,5
1433,20543046095,2402216.7,142143.0,-12.213503,-76.937026,ECO CLEAN PERU S.R.L.,5
1434,20543046095,796500.0,135000.0,-12.213503,-76.937026,ECO CLEAN PERU S.R.L.,5
1435,20543046095,437039.86,48614.0,-12.213503,-76.937026,ECO CLEAN PERU S.R.L.,5
1436,20549143858,470050.0,39500.0,0.000000,0.000000,N & F NEGOCIACIONES Y PUBLICIDAD E.I.R.L.,4
1437,20549143858,714000.0,60000.0,0.000000,0.000000,N & F NEGOCIACIONES Y PUBLICIDAD E.I.R.L.,4
1438,20549143858,87500.0,5000.0,0.000000,0.000000,N & F NEGOCIACIONES Y PUBLICIDAD E.I.R.L.,4
1439,20549143858,87500.0,5000.0,0.000000,0.000000,N & F NEGOCIACIONES Y PUBLICIDAD E.I.R.L.,4
1440,20547361009,531360.0,976.0,-12.213503,-76.937026,STEEL BOX AND DOOR S.A.C.,1
1441,20473645662,842020.0,1484.0,-12.213503,-76.937026,INVERSIONES HOCH ES SAC,1
1442,20523570391,519050.0,1.0,-12.200320,-76.934965,INDUSTRIAS SIMET SOCIEDAD ANONIMA CERRADA-INDUSTRIAS SIMET S.A.C.,9
1443,20523570391,840000.0,700.0,-12.200320,-76.934965,INDUSTRIAS SIMET SOCIEDAD ANONIMA CERRADA-INDUSTRIAS SIMET S.A.C.,9
1444,20523570391,58800.0,140.0,-12.200320,-76.934965,INDUSTRIAS SIMET SOCIEDAD ANONIMA CERRADA-INDUSTRIAS SIMET S.A.C.,9
1445,20523570391,339500.0,700.0,-12.200320,-76.934965,INDUSTRIAS SIMET SOCIEDAD ANONIMA CERRADA-INDUSTRIAS SIMET S.A.C.,9
1446,20523570391,135660.0,266.0,-12.200320,-76.934965,INDUSTRIAS SIMET SOCIEDAD ANONIMA CERRADA-INDUSTRIAS SIMET S.A.C.,9
1447,20523570391,39060.0,126.0,-12.200320,-76.934965,INDUSTRIAS SIMET SOCIEDAD ANONIMA CERRADA-INDUSTRIAS SIMET S.A.C.,9
1448,20523570391,161000.0,700.0,-12.200320,-76.934965,INDUSTRIAS SIMET SOCIEDAD ANONIMA CERRADA-INDUSTRIAS SIMET S.A.C.,9
1449,20523570391,287000.0,700.0,-12.200320,-76.934965,INDUSTRIAS SIMET SOCIEDAD ANONIMA CERRADA-INDUSTRIAS SIMET S.A.C.,9
1450,20523570391,262500.0,150.0,-12.200320,-76.934965,INDUSTRIAS SIMET SOCIEDAD ANONIMA CERRADA-INDUSTRIAS SIMET S.A.C.,9
1451,20513383593,359905.0,1.0,-12.213503,-76.937026,PROYECTOS ECOLOGICOS E INDUSTRIALES DAHEMO S.A.C.,2
1452,20513383593,293502.0,1.0,-12.213503,-76.937026,PROYECTOS ECOLOGICOS E INDUSTRIALES DAHEMO S.A.C.,2
1453,20601826870,73500.0,4900.0,-12.213503,-76.937026,EQUIPOS Y MOBILIARIOS MEDICOS DEL PERU E.I.R.L.,2
1454,20601826870,79963.0,6149.0,-12.213503,-76.937026,EQUIPOS Y MOBILIARIOS MEDICOS DEL PERU E.I.R.L.,2
1455,20506879532,68000.0,100.0,-12.213503,-76.937026,INDUCOMER SAC,2
1456,20506879532,68000.0,100.0,-12.213503,-76.937026,INDUCOMER SAC,2
1457,20601796431,67700.0,100.0,0.000000,0.000000,K & M INDUSTRIAL SOCIEDAD ANONIMA CERRADA - K & M INDUSTRIAL S.A.C.,2
1458,20601796431,67700.0,100.0,0.000000,0.000000,K & M INDUSTRIAL SOCIEDAD ANONIMA CERRADA - K & M INDUSTRIAL S.A.C.,2
1459,20515035118,449998.9,250.0,-12.212337,-76.934956,INDUSTRIA DE MUEBLES FLORES SOCIEDAD ANONIMA CERRADA,1
1460,20602324282,65000.0,3.0,-12.213503,-76.937026,CONSORCIO LEO G & M S.A.C.,1
1461,20603336756,103857.6,1.0,-12.213503,-76.937026,SENTERY SECURITY S.A.C.,2
1462,20603336756,103826.24,1.0,-12.213503,-76.937026,SENTERY SECURITY S.A.C.,2
1463,20565412257,281884.0,1.0,0.000000,0.000000,JKM SECURITY GROUP E INVERSIONES SUPER GRASS S.A.C.,6
1464,20565412257,287027.62,1.0,0.000000,0.000000,JKM SECURITY GROUP E INVERSIONES SUPER GRASS S.A.C.,6
1465,20565412257,192020.12,1.0,0.000000,0.000000,JKM SECURITY GROUP E INVERSIONES SUPER GRASS S.A.C.,6
1466,20565412257,192020.12,1.0,0.000000,0.000000,JKM SECURITY GROUP E INVERSIONES SUPER GRASS S.A.C.,6
1467,20565412257,284955.95,1.0,0.000000,0.000000,JKM SECURITY GROUP E INVERSIONES SUPER GRASS S.A.C.,6
1468,20565412257,284769.63,1.0,0.000000,0.000000,JKM SECURITY GROUP E INVERSIONES SUPER GRASS S.A.C.,6
1469,20548010501,173181.7,11.0,-12.213503,-76.937026,IMPORTACIONES ORELIZ MEDIC S.R.L.,1
1470,20454064403,56000.0,1600.0,-16.399234,-71.534061,ESTRATEGIA VISUAL E.I.R.L.,1
1471,20455606196,100000.0,1.0,-16.412640,-71.538596,SERVICIOS GENERALES SANVAL E.I.R.L.,1
1472,20115190165,39600.0,2.0,-16.409624,-71.541390,DISTRIBUIDORA ABARROTERA DEL SUR EIRL,3
1473,20115190165,84950.0,1.0,-16.409624,-71.541390,DISTRIBUIDORA ABARROTERA DEL SUR EIRL,3
1474,20115190165,199873.0,1.0,-16.409624,-71.541390,DISTRIBUIDORA ABARROTERA DEL SUR EIRL,3
1475,20601490324,51750.01,450000.0,-16.405840,-71.540145,ACGFARMA E.I.R.L.,4
1476,20601490324,92232.0,6588.0,-16.405840,-71.540145,ACGFARMA E.I.R.L.,4
1477,20601490324,120000.0,2000.0,-16.405840,-71.540145,ACGFARMA E.I.R.L.,4
1478,20601490324,103250.0,5000.0,-16.405840,-71.540145,ACGFARMA E.I.R.L.,4
1479,20497803463,56625.0,1.0,-17.103078,-71.907048,MAS VENTAS E.I.R.L.,3
1480,20497803463,56322.0,700.0,-17.103078,-71.907048,MAS VENTAS E.I.R.L.,3
1481,20497803463,80500.0,1.0,-17.103078,-71.907048,MAS VENTAS E.I.R.L.,3
1482,20455009856,49942.4,1.0,-16.398867,-71.536961,REDIJUA S.R.L.,2
1483,20455009856,200000.0,10.0,-16.398867,-71.536961,REDIJUA S.R.L.,2
1484,20558114313,50000.0,16100.0,-15.726745,-72.111088,INVERSIONES LUIS & VICTOR E.I.R.L.,1
1485,20498445650,100852.5,44625.0,-17.103078,-71.907048,LA MEJOR S.A.C.,7
1486,20498445650,108056.25,38250.0,-17.103078,-71.907048,LA MEJOR S.A.C.,7
1487,20498445650,36720.0,51000.0,-17.103078,-71.907048,LA MEJOR S.A.C.,7
1488,20498445650,46410.0,51000.0,-17.103078,-71.907048,LA MEJOR S.A.C.,7
1489,20498445650,49951.0,3585.0,-17.103078,-71.907048,LA MEJOR S.A.C.,7
1490,20498445650,50000.0,1.0,-17.103078,-71.907048,LA MEJOR S.A.C.,7
1491,20498445650,49695.0,1.0,-17.103078,-71.907048,LA MEJOR S.A.C.,7
1492,20600529243,54506.25,19125.0,-17.114443,-71.789654,INVERSIONES JUPREIN SOCIEDAD ANONIMA CERRADA - INVERSIONES JUPREIN S.A.C.,1
1493,20602815006,42750.0,15000.0,0.000000,0.000000,INVERSIONES NUTRITIVAS ARBE E.I.R.L. - INUARBE E.I.R.L.,2
1494,20602815006,48840.0,9.0,0.000000,0.000000,INVERSIONES NUTRITIVAS ARBE E.I.R.L. - INUARBE E.I.R.L.,2
1495,20498052844,99997.65,1.0,-16.402433,-71.549093,VEDISUR EIRL,2
1496,20498052844,50000.0,1.0,-16.402433,-71.549093,VEDISUR EIRL,2
1497,20605095535,50000.0,500.0,-16.591930,-72.705022,MADISA GROUP SERVICIOS GENERALES S.A.C.,1
1498,20603352549,46000.0,2000.0,-16.428304,-71.585499,HEALTH MEDIKAL AQP PERU S.A.C.,1
1499,20434806691,88000.0,40000.0,-12.892504,-70.002343,GRUPO CORTIMYN E.I.R.L.,1
1500,20601846056,38640.0,1.0,-16.395349,-71.538066,AREQUIPA ECOINVERSIONES S.A.C.,1
1501,20454630875,54600.0,1.0,-16.397541,-71.541979,JMB INVERSIONES S.A.C. - JMB IN SAC,1
1502,20558302829,52780.0,1.0,-16.406769,-71.539414,CASONA PLAZA HOTEL COLONIAL S.A.C.,1
1503,20496514140,193800.0,1000.0,-16.423103,-71.517433,ELECTRONICA GONZALES E.I.R.L,1
1504,20208310730,101952.0,288.0,-16.391961,-71.531444,MEDELCO SRL,4
1505,20208310730,52470.0,3.0,-16.391961,-71.531444,MEDELCO SRL,4
1506,20208310730,256760.0,10.0,-16.391961,-71.531444,MEDELCO SRL,4
1507,20208310730,666000.0,125.0,-16.391961,-71.531444,MEDELCO SRL,4
1508,20454094221,348000.0,6.0,-16.434990,-71.529362,BIOLOGIAS MEDICAS ANDINAS SOCIEDAD ANONIMA CERRADA,3
1509,20454094221,1074000.0,3.0,-16.434990,-71.529362,BIOLOGIAS MEDICAS ANDINAS SOCIEDAD ANONIMA CERRADA,3
1510,20454094221,375000.0,1.0,-16.434990,-71.529362,BIOLOGIAS MEDICAS ANDINAS SOCIEDAD ANONIMA CERRADA,3
1511,20454135432,65639.21,21.0,-16.400923,-71.525436,CLINICA VALLESUR  S.A.,1
1512,20454587171,180946.2,1.0,-16.168864,-72.460752,INGENIERIA AMBIENTAL S.A.C.,1
1513,20558258315,97950.0,1.0,-16.398867,-71.536961,A I S INNOVATIONS E.I.R.L.,1
1514,20124794413,46259.0,6.0,-17.103078,-71.907048,CASA OMAR IMPORT Y REPRESENT. S.R.L,1
1515,20542315980,530700.0,1.0,0.000000,0.000000,AZLO PRODUCCIONES SOCIEDAD ANONIMA CERRADA,3
1516,20542315980,300000.0,1.0,0.000000,0.000000,AZLO PRODUCCIONES SOCIEDAD ANONIMA CERRADA,3
1517,20542315980,530700.0,1.0,0.000000,0.000000,AZLO PRODUCCIONES SOCIEDAD ANONIMA CERRADA,3
1518,20572116795,50000.0,50000.0,-11.960247,-77.005447,GRUPO ECOLOGICO LAMAS SOCIEDAD ANONIMA CERRADA,1
1519,20601019877,50000.0,10.0,-6.265595,-76.507365,INVERSIONES MULTISERVICIOS J & K PEREZ SOCIEDAD ANONIMA CERRADA,1
1520,20542365227,149240.0,1.0,-6.418788,-76.518328,S&R PERU BUSINESS SOCIEDAD ANONIMA CERRADA,1
1521,20493433025,173021.04,1.0,0.000000,0.000000,A & T SECURITY NATIONAL S.A.C.,1
1522,20476699101,571500.0,57150.0,-6.761702,-79.839483,THAYA SRL.,4
1523,20476699101,419400.0,41940.0,-6.761702,-79.839483,THAYA SRL.,4
1524,20476699101,736800.0,73680.0,-6.761702,-79.839483,THAYA SRL.,4
1525,20476699101,167440.0,16744.0,-6.761702,-79.839483,THAYA SRL.,4
1526,20602740278,61335.0,423.0,-14.066614,-75.742888,INDUAMERICA INTERNACIONAL S.A.C.,1
1527,20537921464,177100.0,1.0,-14.066614,-75.742888,RESITER PERU S.A.C.,1
1528,20426895308,244260.0,1.0,-12.096094,-77.031566,PROFESSIONAL CLEANING S.A.,1
1529,20114803228,422535.26,1.0,-12.092290,-77.025676,INVERSIONES NACIONALES DE TURISMO S.A.,3
1530,20114803228,348349.68,1.0,-12.092290,-77.025676,INVERSIONES NACIONALES DE TURISMO S.A.,3
1531,20114803228,861197.82,1.0,-12.092290,-77.025676,INVERSIONES NACIONALES DE TURISMO S.A.,3
1532,20101830650,201600.0,1.0,-12.094775,-77.023775,SHOPPING CENTER S A,7
1533,20101830650,182000.0,1.0,-12.094775,-77.023775,SHOPPING CENTER S A,7
1534,20101830650,64400.0,1.0,-12.094775,-77.023775,SHOPPING CENTER S A,7
1535,20101830650,188160.0,1.0,-12.094775,-77.023775,SHOPPING CENTER S A,7
1536,20101830650,52920.0,1.0,-12.094775,-77.023775,SHOPPING CENTER S A,7
1537,20101830650,101920.0,1.0,-12.094775,-77.023775,SHOPPING CENTER S A,7
1538,20101830650,42980.0,1.0,-12.094775,-77.023775,SHOPPING CENTER S A,7
1539,20136957253,103600.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1540,20136957253,523600.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1541,20136957253,131600.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1542,20136957253,683200.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1543,20136957253,140000.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1544,20136957253,596400.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1545,20136957253,199500.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1546,20136957253,115500.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1547,20136957253,86100.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1548,20136957253,191100.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1549,20136957253,388500.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1550,20136957253,113400.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1551,20136957253,354900.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1552,20136957253,113400.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1553,20136957253,128100.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1554,20136957253,157200.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1555,20136957253,67650.0,1.0,-12.094062,-77.048211,CORPORACION EL GOLF S.A.,17
1556,20604690685,109200.0,1.0,-12.094062,-77.048211,LUOXO S.A.C.,10
1557,20604690685,67200.0,1.0,-12.094062,-77.048211,LUOXO S.A.C.,10
1558,20604690685,193200.0,1.0,-12.094062,-77.048211,LUOXO S.A.C.,10
1559,20604690685,119700.0,1.0,-12.094062,-77.048211,LUOXO S.A.C.,10
1560,20604690685,138600.0,1.0,-12.094062,-77.048211,LUOXO S.A.C.,10
1561,20604690685,136500.0,1.0,-12.094062,-77.048211,LUOXO S.A.C.,10
1562,20604690685,144900.0,1.0,-12.094062,-77.048211,LUOXO S.A.C.,10
1563,20604690685,144900.0,1.0,-12.094062,-77.048211,LUOXO S.A.C.,10
1564,20604690685,46200.0,1.0,-12.094062,-77.048211,LUOXO S.A.C.,10
1565,20604690685,36000.0,1.0,-12.094062,-77.048211,LUOXO S.A.C.,10
1566,20600635086,280000.0,1.0,0.000000,0.000000,MARAGOGI S.A.C.,1
1567,20601291283,333200.0,1.0,-12.094631,-77.031201,CORPORACION HOTELERA LIMA S.A.C.,3
1568,20601291283,201600.0,1.0,-12.094631,-77.031201,CORPORACION HOTELERA LIMA S.A.C.,3
1569,20601291283,338800.0,1.0,-12.094631,-77.031201,CORPORACION HOTELERA LIMA S.A.C.,3
1570,20299942423,345659.76,1.0,-17.876852,-70.989701,UNILABS LABORATORY DIAGNOSTICS SERVICES S.A.,4
1571,20299942423,72100.36,1.0,-17.876852,-70.989701,UNILABS LABORATORY DIAGNOSTICS SERVICES S.A.,4
1572,20299942423,217056.3,1.0,-17.876852,-70.989701,UNILABS LABORATORY DIAGNOSTICS SERVICES S.A.,4
1573,20299942423,345802.85,1.0,-17.876852,-70.989701,UNILABS LABORATORY DIAGNOSTICS SERVICES S.A.,4
1574,20382072023,43160.0,4000.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1575,20382072023,124945.31,11579.73,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1576,20382072023,110419.68,25288.8,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1577,20382072023,49444.08,1.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1578,20382072023,531000.0,100000.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1579,20382072023,453240.36,85349.68,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1580,20382072023,165130.16,15304.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1581,20382072023,199043.13,18447.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1582,20382072023,499963.29,1.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1583,20382072023,396474.41,1.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1584,20382072023,1348740.0,300000.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1585,20382072023,1991568.68,284499.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1586,20382072023,110892.86,1.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1587,20382072023,16815708.0,2850120.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1588,20382072023,216693.38,1.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1589,20382072023,53336.0,1.0,-17.876852,-70.989701,AIR PRODUCTS PERU S.A.,16
1590,20100017491,4500000.0,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1591,20100017491,265500.0,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1592,20100017491,69384.0,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1593,20100017491,344268.54,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1594,20100017491,136290.0,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1595,20100017491,152361.04,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1596,20100017491,42621.0,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1597,20100017491,1987075.75,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1598,20100017491,274177.5,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1599,20100017491,264773.85,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1600,20100017491,4148000.0,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1601,20100017491,647203.2,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1602,20100017491,1816412.28,7373.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1603,20100017491,501795.0,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1604,20100017491,1270470.6,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1605,20100017491,483280.0,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1606,20100017491,121495.0,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1607,20100017491,674247.0,3489.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1608,20100017491,1071931.88,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1609,20100017491,123462.0,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1610,20100017491,294016.5,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1611,20100017491,140000.0,400.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1612,20100017491,1364506.0,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1613,20100017491,395054.78,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1614,20100017491,110171.78,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1615,20100017491,577316.95,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1616,20100017491,617479.84,2503.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1617,20100017491,1195657.3,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1618,20100017491,277069.96,1318.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1619,20100017491,307061.5,541.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1620,20100017491,142000.0,1.0,-16.324028,-71.545835,TELEFONICA DEL PERU SAA,31
1621,20106897914,411400.0,2000.0,-12.098209,-77.028069,ENTEL PERU S.A.,12
1622,20106897914,158760.0,378.0,-12.098209,-77.028069,ENTEL PERU S.A.,12
1623,20106897914,391600.0,2000.0,-12.098209,-77.028069,ENTEL PERU S.A.,12
1624,20106897914,219999.0,572.0,-12.098209,-77.028069,ENTEL PERU S.A.,12
1625,20106897914,907456.0,1.0,-12.098209,-77.028069,ENTEL PERU S.A.,12
1626,20106897914,1026870.96,1.0,-12.098209,-77.028069,ENTEL PERU S.A.,12
1627,20106897914,46286.0,1.0,-12.098209,-77.028069,ENTEL PERU S.A.,12
1628,20106897914,707500.0,1250.0,-12.098209,-77.028069,ENTEL PERU S.A.,12
1629,20106897914,1033500.0,1.0,-12.098209,-77.028069,ENTEL PERU S.A.,12
1630,20106897914,850746.0,1.0,-12.098209,-77.028069,ENTEL PERU S.A.,12
1631,20106897914,480375.0,1.0,-12.098209,-77.028069,ENTEL PERU S.A.,12
1632,20106897914,102914.88,486.0,-12.098209,-77.028069,ENTEL PERU S.A.,12
1633,20334766714,417200.0,1.0,-12.092290,-77.025676,INVERSIONES LA RIOJA S.A.,3
1634,20334766714,168000.0,1.0,-12.092290,-77.025676,INVERSIONES LA RIOJA S.A.,3
1635,20334766714,95200.0,1.0,-12.092290,-77.025676,INVERSIONES LA RIOJA S.A.,3
1636,20601954673,378000.0,1.0,-16.407849,-71.562634,GRUPO ALQAMARI SOCIEDAD ANONIMA CERRADA,5
1637,20601954673,207200.0,1.0,-16.407849,-71.562634,GRUPO ALQAMARI SOCIEDAD ANONIMA CERRADA,5
1638,20601954673,156800.0,1.0,-16.407849,-71.562634,GRUPO ALQAMARI SOCIEDAD ANONIMA CERRADA,5
1639,20601954673,192080.0,1.0,-16.407849,-71.562634,GRUPO ALQAMARI SOCIEDAD ANONIMA CERRADA,5
1640,20601954673,143080.0,1.0,-16.407849,-71.562634,GRUPO ALQAMARI SOCIEDAD ANONIMA CERRADA,5
1641,20386303003,305200.0,1.0,-16.408200,-71.542985,CORPORACION HOTELERA METOR S.A.,6
1642,20386303003,86800.0,1.0,-16.408200,-71.542985,CORPORACION HOTELERA METOR S.A.,6
1643,20386303003,282800.0,1.0,-16.408200,-71.542985,CORPORACION HOTELERA METOR S.A.,6
1644,20386303003,241500.0,1.0,-16.408200,-71.542985,CORPORACION HOTELERA METOR S.A.,6
1645,20386303003,132300.0,1.0,-16.408200,-71.542985,CORPORACION HOTELERA METOR S.A.,6
1646,20386303003,136500.0,1.0,-16.408200,-71.542985,CORPORACION HOTELERA METOR S.A.,6
1647,20333684021,140000.0,1.0,0.000000,0.000000,SWISS MANAGEMENT S.A.C,7
1648,20333684021,147000.0,1.0,0.000000,0.000000,SWISS MANAGEMENT S.A.C,7
1649,20333684021,117600.0,1.0,0.000000,0.000000,SWISS MANAGEMENT S.A.C,7
1650,20333684021,136500.0,1.0,0.000000,0.000000,SWISS MANAGEMENT S.A.C,7
1651,20333684021,105000.0,1.0,0.000000,0.000000,SWISS MANAGEMENT S.A.C,7
1652,20333684021,73500.0,1.0,0.000000,0.000000,SWISS MANAGEMENT S.A.C,7
